time	DeviceName	SpeedX(mm/s)	SpeedY(mm/s)	SpeedZ(mm/s)	AngleX(°)	AngleY(°)	AngleZ(°)	DisplacementX(um)	DisplacementY(um)	DisplacementZ(um)	FrequencyX(hz)	FrequencyY(hz)	FrequencyZ(hz)	Temperature(°C)	VersionNumber()	Electricity(%)
2025-4-13 15:17:30.641	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	5	0	5	20.64	10057.2.3	100
2025-4-13 15:17:30.782	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	5	0	5	20.45	10057.2.3	100
2025-4-13 15:17:30.864	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	5	0	5	20.39	10057.2.3	100
2025-4-13 15:17:30.985	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	5	0	5	20.33	10057.2.3	100
2025-4-13 15:17:31.70	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	5	0	5	20.70	10057.2.3	100
2025-4-13 15:17:31.202	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	5	0	5	20.52	10057.2.3	100
2025-4-13 15:17:31.263	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	2	1	1	20.45	10057.2.3	100
2025-4-13 15:17:31.410	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	1	1	2	1	1	20.45	10057.2.3	100
2025-4-13 15:17:31.479	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	2	1	1	20.64	10057.2.3	100
2025-4-13 15:17:31.748	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	2	2	1	1	20.39	10057.2.3	100
2025-4-13 15:17:31.820	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	2	1	1	20.45	10057.2.3	100
2025-4-13 15:17:31.821	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	0	2	1	1	20.64	10057.2.3	100
2025-4-13 15:17:31.863	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	1	2	1	1	20.64	10057.2.3	100
2025-4-13 15:17:31.982	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	6	1	1	2	1	1	20.52	10057.2.3	100
2025-4-13 15:17:32.119	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	3	0	1	2	1	1	20.52	10057.2.3	100
2025-4-13 15:17:32.183	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	4	1	0	2	1	1	20.52	10057.2.3	100
2025-4-13 15:17:32.263	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	4	0	0	4	2	3	20.52	10057.2.3	100
2025-4-13 15:17:32.405	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	2	0	2	4	2	3	20.39	10057.2.3	100
2025-4-13 15:17:32.462	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	4	2	3	20.77	10057.2.3	100
2025-4-13 15:17:32.587	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	1	4	2	3	20.64	10057.2.3	100
2025-4-13 15:17:32.661	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	1	4	2	3	20.64	10057.2.3	100
2025-4-13 15:17:32.790	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	4	2	3	20.70	10057.2.3	100
2025-4-13 15:17:32.864	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	4	2	3	20.52	10057.2.3	100
2025-4-13 15:17:32.982	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	4	2	3	20.45	10057.2.3	100
2025-4-13 15:17:33.61	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	0	0	0	4	2	3	20.64	10057.2.3	100
2025-4-13 15:17:33.542	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	0	4	2	3	20.39	10057.2.3	100
2025-4-13 15:17:33.552	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	0	5	1	3	20.52	10057.2.3	100
2025-4-13 15:17:33.555	WTbob(8021AB414BBE)	0	0	0	0.000	0.000	0.000	1	0	0	5	1	3	20.52	10057.2.3	100
